BuildingType,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,distance(km),streetType,ElectricityProp,NaturalGasProp,SteamProp,OtherEnergyProp,Imp_NumberofFloors
NonResidential,Retail Store,NORTH,1951,1.0,0,530039,Retail Store,Restaurant,24936.0,None,0.0,98.0,27717034.0,723.47,11.132461507632758,way,0.5853631019827014,0.41463682585950573,0.0,7.215779292979184e-08,1
NonResidential,Other,NORTH,1964,1.0,0,54224,Other/Specialty Hospital,None,0.0,None,0.0,,7265178.0,231.53,11.052162706050105,avenue,0.4603916105014908,0.5396082518556324,0.0,1.3764287674713545e-07,3
NonResidential,Retail Store,NORTH,1965,1.0,0,124342,Retail Store,None,0.0,None,0.0,76.0,8765978.0,66.3,10.975218649675877,way,0.9871826052951536,0.012817280627443965,0.0,1.1407740243016809e-07,4
NonResidential,Hospital,NORTHEAST,1953,6.0,0,879000,Hospital (General Medical & Surgical),None,0.0,None,0.0,10.0,253832464.0,8145.52,7.32244104109133,way,0.45558085115542984,0.5444190858108677,0.0,6.303370241877335e-08,10
NonResidential,Other,NORTHWEST,1996,1.0,0,55442,Financial Office,Parking,15385.0,Medical Office,8644.0,72.0,3191228.25,83.7,11.32360747768639,street,0.5826424355575318,0.4173574861027255,0.0,7.833974269938228e-08,3
SPS-District K-12,K-12 School,BALLARD,1999,1.0,0,242795,K-12 School,None,0.0,None,0.0,80.0,9157150.0,123.71,8.18965239603034,street,0.8582871308212708,0.14171275997444618,0.0,1.0920428299197894e-07,2
NonResidential,Self-Storage Facility,EAST,1910,1.0,0,84870,Self-Storage Facility,None,0.0,None,0.0,,1381590.125,51.11,1.5165036562120024,street,0.34933298325362594,0.6506669262709156,0.0,9.047545848664777e-08,5
Campus,University,NORTHWEST,1970,11.0,111625,582447,College/University,None,0.0,None,0.0,,35891484.0,362.82,10.189651705208037,way,0.93199913383353,0.06800075471942035,0.0,1.114470496678265e-07,2
SPS-District K-12,K-12 School,SOUTHEAST,1952,1.0,0,173185,K-12 School,None,0.0,None,0.0,79.0,6127771.5,242.36,7.951794008111759,street,0.293863274764733,0.7061366436395352,0.0,8.15957318251831e-08,2
SPS-District K-12,K-12 School,DELRIDGE,1963,1.0,0,145341,K-12 School,None,0.0,None,0.0,75.0,5499097.0,206.01,6.861268525708734,way,0.3391405898095633,0.6608594101904367,0.0,0.0,1
NonResidential,Warehouse,GREATER DUWAMISH,1904,1.0,0,114297,Non-Refrigerated Warehouse,None,0.0,None,0.0,61.0,2100097.75,69.44,6.391604041445477,way,0.43449168020869505,0.5655084388333829,0.0,-1.1904207792232529e-07,4
SPS-District K-12,K-12 School,SOUTHEAST,1960,1.0,0,184125,K-12 School,None,0.0,None,0.0,86.0,8800292.0,328.97,10.700106190055092,avenue,0.3408820980031117,0.6591179019968882,0.0,0.0,2
NonResidential,Warehouse,GREATER DUWAMISH,1937,1.0,0,234144,Non-Refrigerated Warehouse,None,0.0,None,0.0,87.0,6744317.0,297.43,5.4270095239131635,avenue,0.19524838467705477,0.8047516153229453,0.0,0.0,1
NonResidential,Retail Store,DELRIDGE,1966,1.0,0,64984,Retail Store,None,0.0,None,0.0,72.0,2944296.25,35.78,9.74501439224309,street,0.8877119617293946,0.1122879533606715,0.0,8.490993391035294e-08,1
NonResidential,Retail Store,DELRIDGE,1965,1.0,0,67745,Retail Store,None,0.0,None,0.0,37.0,9230223.0,369.14,9.74501439224309,street,0.2842945397960591,0.7157054602039409,0.0,0.0,1
SPS-District K-12,K-12 School,DELRIDGE,2010,1.0,0,367884,K-12 School,None,0.0,None,0.0,97.0,12265516.0,272.85,9.010017597897427,street,0.6689502504419708,0.3310497495580292,0.0,0.0,2
SPS-District K-12,K-12 School,DELRIDGE,1958,1.0,0,46797,K-12 School,None,0.0,None,0.0,86.0,2075891.0,73.47,10.339875023521314,avenue,0.3840297973255821,0.6159702026744178,0.0,0.0,1
NonResidential,Other,BALLARD,1973,1.0,0,56000,Other,None,0.0,None,0.0,,1851260.5,59.34,8.98812412905082,street,0.4563722933644401,0.5436274365493133,0.0,2.7008624664113993e-07,3
SPS-District K-12,K-12 School,SOUTHEAST,2004,1.0,0,67371,K-12 School,None,0.0,None,0.0,92.0,2128459.0,46.36,8.584466544175829,avenue,0.6790541889695785,0.3209458110304215,0.0,0.0,2
NonResidential,Self-Storage Facility,SOUTHWEST,1969,1.0,0,52088,Self-Storage Facility,None,0.0,None,0.0,,1377519.5,48.99,7.627281841228057,avenue,0.3802232926648225,0.6197770703064458,0.0,-3.629712682833165e-07,2
SPS-District K-12,K-12 School,LAKE UNION,2010,1.0,0,127776,K-12 School,None,0.0,None,0.0,75.0,4748137.0,80.08,5.4873881637515485,street,0.7855565245905921,0.21444347540940795,0.0,0.0,3
NonResidential,Hotel,LAKE UNION,1998,1.0,30000,93920,Hotel,Parking,30000.0,Swimming Pool,0.0,79.0,9373179.0,309.6,2.499592257330783,avenue,0.4352010134448515,0.5647988798677589,0.0,1.0668738962522747e-07,5
Nonresidential COS,Other,LAKE UNION,1900,1.0,0,50000,Museum,None,0.0,None,0.0,,7548807.0,225.69,2.205683834085814,avenue,0.503115790349389,0.4968840771793477,0.0,1.324712633400218e-07,1
Nonresidential COS,Warehouse,MAGNOLIA / QUEEN ANNE,1926,1.0,0,50292,Non-Refrigerated Warehouse,Residence Hall/Dormitory,5000.0,Office,4730.0,,430473.6875,3.0,2.0488953918796797,street,1.0000007259444865,0.0,0.0,-7.25944486444366e-07,2
NonResidential,Hotel,MAGNOLIA / QUEEN ANNE,1998,1.0,54341,153315,Hotel,None,0.0,None,0.0,76.0,11171988.0,338.16,2.2541277799353905,avenue,0.4950584443878744,0.5049414661025414,0.0,8.950958414921319e-08,7
SPS-District K-12,K-12 School,BALLARD,1999,1.0,0,67235,K-12 School,None,0.0,None,0.0,89.0,2284133.75,49.12,8.876597246574363,street,0.6850421959747323,0.3149579134759512,0.0,-1.0945068343743006e-07,2
Nonresidential COS,Small- and Mid-Sized Office,NORTHWEST,1957,1.0,0,91130,Office,Distribution Center,32881.0,Parking,11850.0,,9472358.0,175.77,10.315888181967889,street,0.7489142618976183,0.25108563253204746,0.0,1.0557033422934396e-07,2
SPS-District K-12,K-12 School,SOUTHWEST,1991,1.0,0,58118,K-12 School,None,0.0,None,0.0,97.0,1407277.25,21.29,8.474673084197608,street,0.8231903130673078,0.1768095092846843,0.0,1.7764800788188682e-07,3
NonResidential,Hotel,NORTHWEST,1968,1.0,0,64893,Hotel,None,0.0,None,0.0,70.0,6197825.0,208.26,11.282406848230561,way,0.42281735931556635,0.5771826406844337,0.0,0.0,4
SPS-District K-12,K-12 School,GREATER DUWAMISH,1925,1.0,0,70762,K-12 School,None,0.0,None,0.0,87.0,3606416.0,168.88,8.317303141636582,avenue,0.13617563808501293,0.863824361914987,0.0,0.0,1
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,0,44558,Office,Self-Storage Facility,7672.0,Restaurant,2470.0,78.0,1677002.25,28.27,0.7501893817025795,street,0.7857097389106067,0.21429011201386283,0.0,1.4907553045918693e-07,3
NonResidential,Other,GREATER DUWAMISH,1999,1.0,327680,1258280,Other - Entertainment/Public Assembly,Parking,0.0,None,0.0,,59757440.0,892.63,1.4127274639053797,avenue,0.8273432396033029,0.17265662652215355,0.0,1.338745434878067e-07,6
Nonresidential COS,Distribution Center,GREATER DUWAMISH,1924,1.0,0,179161,Distribution Center,Office,37321.0,Other,25543.0,,9436408.0,96.43,4.024463545990081,avenue,0.9296020265338252,0.07039776152112118,0.0,2.119450536687265e-07,2
Nonresidential COS,Warehouse,GREATER DUWAMISH,1965,1.0,0,58640,Non-Refrigerated Warehouse,Other - Services,16735.0,Office,11533.0,,3928695.25,27.39,4.024463545990081,avenue,0.999999936365642,0.0,0.0,6.36343579970984e-08,2
NonResidential,Other,GREATER DUWAMISH,1999,1.0,0,1172127,Other - Entertainment/Public Assembly,None,0.0,None,0.0,,58761304.0,1246.55,1.8913584681000206,avenue,0.691311768710919,0.30868818023507444,0.0,5.1054006561869357e-08,3
NonResidential,Hotel,GREATER DUWAMISH,2005,1.0,14567,153882,Hotel,Parking,20600.0,Food Service,9216.0,64.0,12726789.0,388.37,1.686416506638107,avenue,0.48969406187216585,0.5103058595534191,0.0,7.85744149604429e-08,9
NonResidential,Warehouse,GREATER DUWAMISH,1916,1.0,0,79600,Non-Refrigerated Warehouse,None,0.0,None,0.0,34.0,2411402.25,16.81,3.972392995778742,avenue,0.9999998963258826,0.0,0.0,1.0367411741446289e-07,4
SPS-District K-12,K-12 School,LAKE UNION,1997,1.0,0,241066,K-12 School,None,0.0,None,0.0,79.0,7791957.0,270.97,5.811736578527208,avenue,0.39737334279437114,0.6026266572056288,0.0,0.0,4
Campus,Large Office,GREATER DUWAMISH,1980,14.0,31874,302494,Office,Laboratory,72963.0,Other - Utility,16766.0,,53466684.0,748.55,9.455088701000962,street,0.8476564209592651,0.15234346682132,0.0,1.122194149912121e-07,2
NonResidential,Other,NORTH,2008,1.0,335109,84739,Parking,Movie Theater,65000.0,Medical Office,13567.0,,9134963.0,162.41,10.60324670638382,street,0.7657662105473224,0.23423367998315922,0.0,1.0946951837681225e-07,6
NonResidential,Mixed Use Property,MAGNOLIA / QUEEN ANNE,2002,1.0,0,110785,Multifamily Housing,Supermarket/Grocery Store,48520.0,Parking,29839.0,,10557910.0,92.91,2.407882638498874,avenue,0.9603752068354438,0.03962469844884073,0.0,9.47157155156655e-08,4
NonResidential,Hotel,DOWNTOWN,1999,1.0,0,934292,Hotel,Parking,438756.0,Restaurant,49700.0,,65047284.0,1638.46,0.5946344927363397,street,0.6051615314176684,0.39483834559487524,0.0,1.2298745632484825e-07,24
NonResidential,Hospital,CENTRAL,1990,6.0,0,597519,Hospital (General Medical & Surgical),Parking,48607.0,None,0.0,34.0,143423024.0,4906.33,1.9884604282842622,avenue,0.4096617499851349,0.5903382290977215,0.0,2.0917143679804156e-08,5
SPS-District K-12,K-12 School,DELRIDGE,1999,1.0,0,71714,K-12 School,None,0.0,None,0.0,87.0,2371358.0,36.24,9.230595282107739,street,0.8198745191573773,0.18012548084262267,0.0,0.0,1
NonResidential,Warehouse,LAKE UNION,1991,1.0,8161,67236,Non-Refrigerated Warehouse,Parking,8161.0,None,0.0,91.0,549181.375,9.63,4.827786177168581,street,0.770931097217199,0.2290682199482821,0.0,6.828345189237344e-07,3
NonResidential,Hospital,EAST,2000,9.0,0,1158691,Hospital (General Medical & Surgical),Parking,387651.0,None,0.0,29.0,293090784.0,10734.57,1.0191591804856843,avenue,0.5755336271508285,0.006251063151818516,0.41821523804719835,7.165015464969379e-08,8
NonResidential,Senior Care Community,DOWNTOWN,1999,1.0,12611,90185,Senior Care Community,Medical Office,40091.0,K-12 School,3231.0,,10105379.0,193.94,1.6721061068539547,street,0.7351348227513288,0.2648649793342734,0.0,1.979143978667203e-07,5
SPS-District K-12,K-12 School,SOUTHWEST,2002,1.0,0,208981,K-12 School,None,0.0,None,0.0,80.0,8164853.0,207.79,5.0076991731154585,avenue,0.5995026487310917,0.40049735126890834,0.0,0.0,2
NonResidential,K-12 School,NORTHEAST,1928,1.0,0,55653,K-12 School,None,0.0,None,0.0,98.0,1377627.0,72.88,6.658746771318603,way,0.004455487588440122,0.9955445124115598,0.0,0.0,2
NonResidential,Hotel,NORTHEAST,1931,1.0,0,106860,Hotel,None,0.0,None,0.0,49.0,11935719.0,469.57,6.193372311755365,avenue,0.2984103429378657,0.7015895732800009,0.0,8.378213327575825e-08,16
NonResidential,Small- and Mid-Sized Office,NORTH,1972,1.0,0,50759,Office,Restaurant,3680.0,None,0.0,62.0,3147042.0,49.09,12.750390898331258,way,0.8129961405027324,0.18700385949726758,0.0,0.0,5
NonResidential,Worship Facility,NORTHEAST,1952,1.0,0,56772,Worship Facility,None,0.0,None,0.0,46.0,2439484.75,84.57,6.298576364038083,avenue,0.39972088368250713,0.6002792187981499,0.0,-1.0248065703218682e-07,2
NonResidential,Worship Facility,NORTHEAST,1952,1.0,0,103000,Worship Facility,None,0.0,None,0.0,42.0,4854429.5,149.93,6.37031710305046,avenue,0.4817115996843707,0.5182885033143442,0.0,-1.0299871488503438e-07,3
SPS-District K-12,K-12 School,NORTHEAST,2006,1.0,0,269297,K-12 School,None,0.0,None,0.0,80.0,10498344.0,225.19,7.922447855098714,street,0.6862001283250005,0.3137998716749994,0.0,0.0,3
SPS-District K-12,K-12 School,NORTHEAST,2001,1.0,0,75174,K-12 School,None,0.0,None,0.0,77.0,2733846.0,71.86,7.851481853768074,street,0.5814310681728232,0.4185685660421253,0.0,3.657850515354559e-07,3
SPS-District K-12,K-12 School,MAGNOLIA / QUEEN ANNE,2003,1.0,0,75214,K-12 School,None,0.0,None,0.0,88.0,2334260.0,43.98,4.260147670773479,avenue,0.7427128940220884,0.25728710597791166,0.0,0.0,3
SPS-District K-12,K-12 School,SOUTHWEST,2005,1.0,0,134918,K-12 School,None,0.0,None,0.0,91.0,3822102.5,69.42,5.60837641199904,avenue,0.7574639874257689,0.24253614339228213,0.0,-1.308180510595935e-07,3
SPS-District K-12,K-12 School,CENTRAL,1991,1.0,0,64414,K-12 School,None,0.0,None,0.0,67.0,2295176.5,16.0,3.3026450099448827,street,0.9999997821518302,0.0,0.0,2.178481698466327e-07,2
SPS-District K-12,K-12 School,NORTHWEST,1927,1.0,0,92437,K-12 School,None,0.0,None,0.0,78.0,4626443.0,201.05,7.798320684405749,avenue,0.20920305297179712,0.7907969470282029,0.0,0.0,3
NonResidential,Other,DOWNTOWN,1914,1.0,0,128766,Other - Entertainment/Public Assembly,Other,12876.0,Office,6136.0,,6057410.0,57.21,0.4606710270327658,street,0.9463863268294536,0.05361367317054649,0.0,0.0,7
NonResidential,Residence Hall,DOWNTOWN,1913,1.0,0,107572,Residence Hall/Dormitory,Office,27143.0,Retail Store,10568.0,76.0,5572503.0,254.87,0.2625110104333091,avenue,0.44792367092489677,0.0,0.5520762393488169,8.972628637436355e-08,9
NonResidential,Other,DOWNTOWN,1955,1.0,0,230880,Other,None,0.0,None,0.0,,62197176.0,433.6,0.13247227383244853,avenue,0.9999999196104981,0.0,0.0,8.0389501928512e-08,15
SPS-District K-12,K-12 School,GREATER DUWAMISH,2007,1.0,0,204961,K-12 School,None,0.0,None,0.0,94.0,8190809.0,226.06,6.383350199083102,avenue,0.5529033823154709,0.44709649559646675,0.0,1.2208806236355897e-07,3
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1973,1.0,0,76086,Other,None,0.0,None,0.0,,3267564.0,101.41,4.750062807084656,street,0.4784500012853612,0.5215499987146388,0.0,0.0,1
NonResidential,Medical Office,MAGNOLIA / QUEEN ANNE,1927,1.0,39000,151000,Medical Office,Office,9805.0,None,0.0,1.0,28731502.0,661.04,2.248340649176221,avenue,0.652435121560996,0.34756480882899893,0.0,6.961000507387327e-08,5
NonResidential,Hotel,DOWNTOWN,1961,1.0,0,122309,Hotel,None,0.0,None,0.0,8.0,25453690.0,1060.13,1.2099497812298616,way,0.24839357279828583,0.751606348627645,0.0,7.857406922139776e-08,4
Campus,Other,DOWNTOWN,1995,4.0,0,215476,Other,None,0.0,None,0.0,,24017770.0,639.39,1.0761198169202948,way,0.574110460713047,0.42588949765111417,0.0,4.163583879769021e-08,3
NonResidential,Hotel,DOWNTOWN,2003,1.0,38800,215473,Hotel,None,0.0,None,0.0,29.0,26659244.0,780.84,0.8434401281117082,way,0.5162765305722848,0.48372339440683315,0.0,7.50208820625221e-08,8
Nonresidential COS,Other,DOWNTOWN,1980,1.0,0,69400,Other - Entertainment/Public Assembly,None,0.0,None,0.0,,14833476.0,301.76,0.44968657316863686,way,0.710175416739812,0.2898244484300241,0.0,1.34830163880671e-07,2
NonResidential,Mixed Use Property,DOWNTOWN,1900,1.0,0,62900,Restaurant,Other,29793.0,Retail Store,3384.300049,,10394330.0,377.27,0.48160093220069145,way,0.36442300754353574,0.6355769924564643,0.0,0.0,1
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1914,1.0,0,56500,Office,Retail Store,7000.0,None,0.0,98.0,1380293.625,44.22,0.5636862591701256,street,0.6430023177133778,0.0,0.3569978181272843,-1.3584066216345816e-07,4
NonResidential,Warehouse,GREATER DUWAMISH,2008,1.0,0,203504,Non-Refrigerated Warehouse,Other - Services,44132.0,None,0.0,72.0,3785282.5,26.39,1.678427845885295,avenue,0.9999998679094625,0.0,0.0,1.3209053749621064e-07,4
NonResidential,Large Office,DOWNTOWN,1968,1.0,26731,74003,Office,None,0.0,None,0.0,20.0,9788717.0,68.24,1.570416925605355,avenue,0.999999897841566,0.0,0.0,1.0215843404196893e-07,3
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1981,1.0,18504,59158,Office,Parking,17570.0,None,0.0,57.0,5007401.0,68.19,1.4694310414249436,street,0.8559534177510449,0.14404638254455754,0.0,1.9970439755074539e-07,4
NonResidential,Large Office,DOWNTOWN,1978,1.0,21790,212210,Office,Laboratory,29865.0,Parking,25373.0,39.0,18661606.0,149.27,1.1927449575823605,avenue,0.9777374466056137,0.022262392636517993,0.0,1.6075786832065794e-07,12
NonResidential,Large Office,DOWNTOWN,1989,1.0,0,369996,Office,Parking,127192.0,None,0.0,74.0,24755086.0,172.58,0.4937805037118569,avenue,0.9999999192085214,0.0,0.0,8.0791478567273e-08,25
NonResidential,Retail Store,DOWNTOWN,1925,1.0,0,693450,Retail Store,Office,332343.0,None,0.0,93.0,40062888.0,398.19,0.5037054297352745,street,0.9359551912483194,0.0635147421224351,0.0005299368527800592,1.297764654834055e-07,10
NonResidential,Large Office,DOWNTOWN,1976,1.0,0,791396,Office,Parking,132465.0,Other,33110.0,89.0,40847752.0,313.3,0.6162700250874277,avenue,0.9998013354565999,0.013177004208211997,0.0,-0.012978339664811909,33
NonResidential,Large Office,DOWNTOWN,2000,1.0,205076,542671,Office,Parking,219045.0,Restaurant,9337.0,90.0,30985420.0,359.11,0.6961549677471768,street,0.8999051489377907,0.10009472196923586,0.0,1.290929734049111e-07,23
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1926,1.0,7757,55652,Office,Retail Store,6187.0,None,0.0,90.0,3444270.0,170.51,0.6459341036170275,street,0.39423303051154523,0.0,0.6057668969041335,7.258432120594494e-08,10
NonResidential,Large Office,DOWNTOWN,1930,1.0,30000,174790,Office,Other - Recreation,17070.0,Retail Store,14666.0,91.0,7739699.0,100.26,0.6670305435362831,avenue,0.8703279029326593,0.12967196786334972,0.0,1.2920399100791903e-07,17
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1916,1.0,0,73399,Office,Retail Store,9976.0,None,0.0,61.0,3757006.0,26.19,0.5528224076335945,street,0.9999997338306087,0.0,0.0,2.661693912652788e-07,5
NonResidential,Large Office,DOWNTOWN,1969,1.0,32334,233517,Office,Parking,29214.0,None,0.0,90.0,14633233.0,563.25,0.6887113281786937,street,0.5511016601731141,0.0,0.44889820315168905,1.3667519679349053e-07,20
NonResidential,Large Office,DOWNTOWN,2009,1.0,228668,529375,Office,Parking,191082.0,None,0.0,95.0,27018020.0,229.25,0.8956390535928443,avenue,0.9671931177784309,0.032806734172230234,0.0,1.480493389226894e-07,25
NonResidential,Large Office,DOWNTOWN,1968,1.0,0,206000,Office,Parking,51250.0,None,0.0,91.0,8580279.0,222.19,1.0314188228423768,avenue,0.7304868524671517,0.0,0.26951300184993987,1.456829084462172e-07,12
NonResidential,Large Office,DOWNTOWN,2009,1.0,154972,669915,Office,Parking,161119.0,None,0.0,97.0,39523852.0,275.54,0.8665756359788737,avenue,0.9999998734941119,0.0,0.0,1.2650588814065998e-07,36
NonResidential,Large Office,DOWNTOWN,1990,1.0,141600,339240,Office,Parking,123356.0,Fitness Center/Health Club/Gym,18239.0,94.0,17867002.0,130.73,0.8555412563225041,avenue,0.9925154762953516,0.007484411766450801,0.0,1.1193819757785889e-07,16
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,0,89550,Office,Retail Store,10058.0,Social/Meeting Hall,7030.0,85.0,3903259.75,51.67,0.6060466408338085,avenue,0.9107444104892072,0.0,0.08925534932693116,2.401838617068721e-07,7
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,0,89355,Office,Retail Store,7000.0,None,0.0,66.0,4178233.5,31.97,0.6516973494168239,avenue,0.9852491489525418,0.014750731379660806,0.0,1.1966779740768438e-07,6
NonResidential,Large Office,DOWNTOWN,1922,1.0,0,388934,Office,None,0.0,None,0.0,89.0,18576900.0,213.23,0.5240822170560984,avenue,0.9358156097088319,0.0,0.06418421534271057,1.7494845749290785e-07,15
NonResidential,Large Office,DOWNTOWN,1929,1.0,0,384302,Office,Convenience Store without Gas Station,3291.899902,Food Service,1437.0,98.0,10062436.0,70.15,0.4245540283717755,avenue,0.9999999006204859,0.0,0.0,9.937951406597766e-08,22
NonResidential,Large Office,DOWNTOWN,1958,1.0,84600,293925,Office,Parking,83311.0,Restaurant,14679.0,69.0,24906132.0,940.47,0.4691898778292873,avenue,0.5615108761167732,0.0,0.43848904358171714,8.030150968444237e-08,17
NonResidential,Large Office,DOWNTOWN,1983,1.0,0,1323055,Office,Parking,272682.0,Restaurant,37595.0,94.0,44683660.0,318.97,0.3331640341825909,avenue,0.9963786314728919,0.0036212790089263057,0.0,8.951818181411282e-08,47
NonResidential,Large Office,DOWNTOWN,1986,1.0,129432,460489,Office,Parking,107667.0,Pre-school/Daycare,10290.0,84.0,24603420.0,171.52,0.24556858138494497,avenue,0.9999998780657323,0.0,0.0,1.2193426767498176e-07,41
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1950,1.0,1392,89699,Office,Parking,1392.0,None,0.0,,1835804.875,46.56,0.2613584156661616,avenue,0.738107311105163,0.0,0.26189275698486203,-6.809002509049334e-08,6
NonResidential,Large Office,DOWNTOWN,1968,1.0,62993,94948,Office,Parking,15401.0,None,0.0,81.0,3743228.5,26.1,0.22019594228570888,avenue,0.9999998664254667,0.0,0.0,1.3357453332063485e-07,8
NonResidential,Large Office,DOWNTOWN,1991,1.0,197231,438072,Office,Parking,194435.0,Convenience Store without Gas Station,6122.0,95.0,18221224.0,139.72,0.18572353372425954,avenue,0.990081072489971,0.0,0.00991875172052108,1.7578950786054807e-07,29
NonResidential,Large Office,DOWNTOWN,1958,1.0,25920,146922,Office,Data Center,39336.0,Parking,25000.0,,41399504.0,362.66,0.1515358069610682,avenue,0.9612353809842746,0.03876449824133159,0.0,1.207743938188245e-07,6
NonResidential,Large Office,DOWNTOWN,1980,1.0,162604,614158,Office,Parking,154947.0,None,0.0,81.0,32552428.0,231.32,0.1483582998474656,avenue,0.9970792040458549,0.0029207037951209046,0.0,9.215902420550627e-08,34
NonResidential,Large Office,DOWNTOWN,1972,1.0,23775,162993,Office,Parking,33671.0,Data Center,240.0,95.0,9641043.0,218.53,0.1673405117128366,avenue,0.7764786444786109,0.0,0.2235211999365629,1.555848262475336e-07,14
NonResidential,Large Office,DOWNTOWN,1969,1.0,368980,754455,Office,Parking,232248.0,Other,30329.0,89.0,45163308.0,627.87,0.24751279405347235,avenue,0.8497802906731279,0.15021962075940054,0.0,8.856747162984607e-08,49
NonResidential,Large Office,DOWNTOWN,2002,1.0,164420,888049,Office,Parking,185581.0,Financial Office,103478.0,93.0,41213584.0,287.32,0.33662379463751796,avenue,0.9999998786807767,0.0,0.0,1.213192232929803e-07,37
NonResidential,Large Office,DOWNTOWN,1973,1.0,171500,446184,Office,Parking,189600.0,Retail Store,18026.0,28.0,69519808.0,546.65,0.3819483214862513,avenue,0.987298785405161,0.0,0.012701178633865043,3.596097388531338e-08,42
NonResidential,Large Office,DOWNTOWN,1907,1.0,0,201480,Office,Retail Store,29094.0,Non-Refrigerated Warehouse,10624.0,91.0,8921778.0,175.95,0.4312013755513938,avenue,0.8184254304467115,0.0,0.18157444345734672,1.2609594186270943e-07,8
